index,protein,dc
2527,YLR119W,2.99440962812779
2528,YDR280W,1.97348625858551
2529,YKL080W,1.97296089540181
2530,YCL043C,1.97348625858551
2531,YGR168C,1.97348625858551
2532,YHR200W,3.25348212234921
2533,YBR260C,8.37321822326011
2534,YCR099C,10.812937078133178
2535,YHR175W,1.37926177595859
2536,YDL139C,7.64049574097476
2537,YOR124C,3.37214020380081
2538,YPL026C,2.60214848859297
2539,YLR205C,1.24371108734104
2540,YOR385W,3.82024787048738
2541,YMR314W,3.8722621556803603
2542,YPL158C,2.54916064540009
2543,YHR167W,1.89914900742761
2544,YLR145W,0.0
2545,YHR119W,2.87617671479424
2546,YBR018C,1.3506035019091
2547,YDR088C,2.84196043025684
2548,YPL049C,10.776577987668041
2549,YOR284W,16.543757119705003
2550,YML019W,1.36611986893615
2551,YMR052W,9.07420682805327
2552,YGR203W,1.75126905313715
2553,YOL075C,3.19951922561887
2554,YOR387C,1.3506035019091
2555,YDR038C,1.97348625858551
2556,YLR143W,1.75126905313715
2557,YDL202W,3.12772723315755
2558,YKL208W,1.36611986893615
2559,YBR020W,1.3506035019091
2560,YJR145C,3.37095303600221
2561,YOR110W,8.34770271934225
2562,YPR046W,12.687183479873791
2563,YOR118W,1.80867391950668
2564,YGR062C,1.89914900742761
2565,YLR214W,2.10470930540676
2566,YKL057C,8.92302400349213
2567,YOR389W,1.49697122184929
2568,YJR010W,6.7703465369667395
2569,YJR097W,3.3939235013963
2570,YNR036C,2.10470930540676
2571,YLR254C,6.19293214079427
2572,YMR097C,3.41496207677992
2573,YIL053W,6.63962697229195
2574,YPL222W,4.5931110899464
2575,YPR078C,6.16045346202161
2576,YDR378C,4.90831217074692
2577,YIR009W,5.96785131047305
2578,YOL066C,2.22695648112911
2579,YLR376C,8.77853607664999
2580,YER020W,1.40043312296044
2581,YKL168C,2.10470930540676
2582,YEL057C,1.39143914722343
2583,YJR049C,4.87123377291973
2584,YDR468C,6.20658672031247
2585,YFL010C,8.59187842996482
2586,YGL234W,2.10470930540676
2587,YKL011C,4.7643972990309
2588,YPR155C,2.9294058678807096
2589,YBR167C,1.47978906389733
2590,YNR058W,3.3729814648484098
2591,YJL167W,2.10470930540676
2592,YHR163W,3.51053750937326
2593,YBR057C,2.37172254233342
2594,YIL064W,1.97348625858551
2595,YBL034C,2.10470930540676
2596,YGL221C,7.64049574097476
2597,YDR389W,3.36917664836162
2598,YJL068C,1.89914900742761
2599,YKR087C,1.24371108734104
2600,YHR080C,1.97348625858551
2601,YPL169C,13.70965574108979
2602,YMR213W,2.55324731240174
2603,YPL263C,1.97348625858551
2604,YIR005W,3.51053750937326
2605,YNL291C,1.97348625858551
2606,YOL159C,1.35253616943967
2607,YOR368W,1.5046040081611
2608,YOR208W,1.70962516665083
2609,YLR194C,1.67716594426565
2610,YKL019W,2.10470930540676
2611,YML125C,5.48356419864683
2612,YGR066C,7.71694425027165
2613,YER083C,6.80309450806031
2614,YJR135C,3.82024787048738
2615,YGR229C,3.55469752016502
2616,YBR087W,3.94697251717102
2617,YMR307W,3.4405800712340397
2618,YCL005W,1.24371108734104
2619,YGR245C,1.80867391950668
2620,YOR133W,2.10470930540676
2621,YER150W,1.62843353701257
2622,YDL218W,3.82024787048738
2623,YBR240C,1.3506035019091
2624,YER067W,3.6659957286143
2625,YDL098C,1.57074405013988
2626,YOR239W,6.346209108358729
2627,YDR252W,6.61624691474915
2628,YGR024C,4.70299225755058
2629,YLR440C,5.16363931386932
2630,YER047C,1.65069790099748
2631,YLR014C,8.36149187866228
2632,YDR266C,2.17390068170236
2633,YNL036W,3.0481786752608198
2634,YHR011W,2.10470930540676
2635,YHL011C,6.35197332053886
2636,YGR053C,2.22695648112911
2637,YHR195W,1.84772676715477
2638,YLR172C,4.27652867575938
2639,YBR296C,3.82121762797936
2640,YGR213C,1.66331632815945
2641,YDR506C,3.41496207677992
2642,YDL164C,1.66331632815945
2643,YDL133W,1.60062272203311
2644,YGL120C,1.48636544625243
2645,YDL214C,4.468078331698
2646,YOR334W,1.2799958637637
2647,YJL173C,4.65842210287935
2648,YPR001W,1.89914900742761
2649,YNL152W,3.82024787048738
2650,YER069W,2.10470930540676
2651,YOR069W,2.10470930540676
2652,YIL158W,2.10470930540676
2653,YGL154C,8.72426972626442
2654,YER154W,3.2637485168607396
2655,YPR157W,1.36611986893615
2656,YPR141C,1.89914900742761
2657,YMR087W,1.3545078525707
2658,YJR070C,1.44666003806103
2659,YML023C,7.239643063507261
2660,YPR181C,8.07381854591548
2661,YEL037C,1.97348625858551
2662,YCR009C,7.5691951324419495
2663,YFR018C,2.10470930540676
2664,YGL179C,1.53586515997663
2665,YDR105C,4.76493436925452
2666,YOR305W,3.34505529841179
2667,YLR141W,3.6771044631312098
2668,YMR083W,3.62508012947636
2669,YDR030C,1.40043312296044
2670,YHR034C,5.36135755705641
2671,YCR005C,2.10470930540676
2672,YPL027W,1.70962516665083
2673,YDR087C,1.30571343205346
2674,YCR012W,4.39002588971633
2675,YER156C,4.8436443039507395
2676,YLR136C,1.32403141272815
2677,YGR134W,3.82024787048738
2678,YIL051C,1.97296089540181
2679,YPL071C,2.10470930540676
2680,YHL044W,4.26705273873325
2681,YBL081W,4.88528841300435
2682,YGR136W,15.2308651898332
2683,YJR116W,2.9383428567013397
2684,YOL104C,5.6529473512354595
2685,YDR072C,1.97348625858551
2686,YLR121C,3.09133421887633
2687,YPR174C,4.86208109510556
2688,YDR260C,3.2392940336562797
2689,YLR352W,3.01438186527127
2690,YMR014W,1.42301963809891
2691,YMR222C,2.10470930540676
2692,YJL107C,3.15637867453153
2693,YOR377W,2.78046353268695
2694,YER115C,3.36504892284794
2695,YBR231C,4.394707809884039
2696,YIL004C,2.79714427354341
2697,YOR327C,10.503163110077491
2698,YFR051C,0.0
2699,YNL157W,3.1661419264528
2700,YML028W,3.41496207677992
2701,YER021W,3.72276264810416
2702,YLR350W,1.72900720515137
2703,YIR026C,1.41026849089569
2704,YDR533C,4.89255225943632
2705,YNL124W,14.10526815155701
2706,YJR053W,1.80867391950668
2707,YGR199W,1.55802954531899
2708,YDR020C,3.75327841475678
2709,YOL011W,4.49111043095049
2710,YGR192C,2.40842312452704
2711,YKL079W,3.7112647557319898
2712,YML062C,1.97348625858551
2713,YER095W,8.60757532442969
2714,YNL096C,4.66508862460746
2715,YER028C,1.61851735174972
2716,YCR087C-A,8.557314058028249
2717,YAL028W,3.10698069525154
2718,YHL003C,7.94871505696556
2719,YLR078C,7.83972406058215
2720,YBR264C,3.50939764981552
2721,YBR105C,2.01019672054328
2722,YML127W,6.8570513593291
2723,YNL320W,2.10470930540676
2724,YAR007C,3.10678507473758
2725,YER071C,14.92227963384634
2726,YLR059C,2.5753645099152
2727,YAL025C,2.10470930540676
2728,YBR179C,1.61851735174972
2729,YDR067C,1.47978906389733
2730,YHR158C,1.3928853448348
2731,YHR111W,5.954150914885131
2732,YCL014W,3.4821513155710297
2733,YKL098W,1.97348625858551
2734,YLR181C,1.75126905313715
2735,YGR087C,3.51053750937326
2736,YOR266W,3.94697251717102
2737,YLR293C,1.24371108734104
2738,YML098W,10.569163863953369
2739,YGR209C,4.925284656805561
2740,YIL014W,1.97348625858551
2741,YPL235W,3.82024787048738
2742,YGR257C,2.10470930540676
2743,YMR041C,2.10470930540676
2744,YPL034W,4.68708699050204
2745,YDR484W,7.25324094427675
2746,YDL066W,1.30395288880798
2747,YDR371W,2.76461215981293
2748,YER037W,1.80867391950668
2749,YLR229C,1.56423025113519
2750,YKL034W,1.77734022473581
2751,YNL218W,2.89880713985443
2752,YNL094W,1.63912030153494
2753,YLR035C,6.06034482281653
2754,YHL017W,1.3928853448348
2755,YLR208W,9.38201859866308
2756,YLR170C,3.82024787048738
2757,YOL145C,3.15637867453153
2758,YNR003C,1.97348625858551
2759,YGR193C,2.10470930540676
2760,YMR020W,5.05549991513866
2761,YNR052C,3.7970928015987098
2762,YML120C,1.36281556655964
2763,YPR152C,1.97348625858551
2764,YGL113W,2.10470930540676
2765,YLR390W,1.97348625858551
2766,YBR261C,1.84772676715477
2767,YBR103W,12.229949782965509
2768,YHL019C,8.0067666398248
2769,YMR200W,1.77734022473581
2770,YKL001C,4.96223467672637
2771,YOR195W,1.3928853448348
2772,YHR018C,1.21751917361384
2773,YCR014C,1.84772676715477
2774,YFL036W,1.89914900742761
2775,YOR388C,2.55654336392835
2776,YDR382W,2.9088507051407397
2777,YKL104C,2.22695648112911
2778,YGL156W,5.7946322690644205
2779,YGR083C,3.29124152950161
2780,YGR088W,1.21751917361384
2781,YDR438W,2.51232873060109
2782,YGR254W,2.10470930540676
2783,YLR174W,3.51053750937326
2784,YOR177C,6.066795196612389
2785,YMR043W,2.9725053337924896
2786,YDR361C,1.24371108734104
2787,YGL258W,1.39143914722343
2788,YPL130W,3.82121762797936
2789,YNL207W,2.10470930540676
2790,YGR092W,6.96923469164956
2791,YLR175W,5.88008890453891
2792,YGR152C,1.97348625858551
2793,YGL249W,0.0
2794,YGR208W,1.97348625858551
2795,YMR159C,21.242378491578428
2796,YIL119C,1.89914900742761
2797,YLR371W,1.57074405013988
2798,YOR246C,1.3506035019091
2799,YMR134W,1.80867391950668
2800,YNL046W,1.65069790099748
2801,YOL073C,3.4155423085164003
2802,YML015C,7.7820312492872095
2803,YNR061C,2.01019672054328
2804,YBR096W,1.63912030153494
2805,YHR216W,7.05991687574502
2806,YPL022W,3.66576408147321
2807,YFL051C,3.94697251717102
2808,YGL048C,1.97296089540181
2809,YDR363W,2.10470930540676
2810,YNL144C,1.24371108734104
2811,YER169W,2.10470930540676
2812,YJR067C,3.82121762797936
2813,YDR069C,3.11867623799544
2814,YKR048C,7.675672537089629
2815,YBL002W,1.89914900742761
2816,YOL018C,6.58209709255608
2817,YMR074C,2.10470930540676
2818,YLR200W,10.04826870260923
2819,YKL002W,53.37058144839066
2820,YKR083C,12.38775422895749
2821,YNL182C,7.459870573799771
2822,YML053C,1.89914900742761
2823,YER081W,130.5518255947542
2824,YFR043C,4.87390166478768
2825,YJR055W,6.3829023291874805
2826,YBR162C,11.10117372612929
2827,YNL253W,2.10470930540676
2828,YNR073C,1.72900720515137
2829,YNL333W,10.86859348423924
2830,YCR098C,2.70475861615468
2831,YHR008C,3.02575814482233
2832,YNL086W,19.784805943438542
2833,YER177W,1.21751917361384
2834,YLR348C,0.0
2835,YGR122W,5.0451981755555
2836,YOR222W,1.3506035019091
2837,YMR138W,1.97296089540181
2838,YLR265C,7.550658923788019
2839,YHR166C,10.03301261036108
2840,YNL147W,1.97348625858551
2841,YDR408C,1.39143914722343
2842,YGL005C,2.6972792008633597
2843,YOR307C,1.67716594426565
2844,YDL231C,1.97348625858551
2845,YOR032C,1.97348625858551
2846,YPR063C,1.89914900742761
2847,YJR154W,1.97296089540181
2848,YER039C,7.3189106538496995
2849,YDR536W,1.89914900742761
2850,YPR110C,3.0494736738046297
2851,YER093C,7.21650902717011
2852,YHR004C,3.28786463075285
2853,YJR090C,3.88571788790831
2854,YBL049W,3.9438511143339396
2855,YMR001C,5.084451165390281
